,RunId,iteration,Step,width,height,initial_sheep,initial_wolves,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,escapeRange,Wolves,Sheep
81,7,0,40,20,20,150,50,0.04,0.05,20,True,30,4,1,47,0
82,7,0,50,20,20,150,50,0.04,0.05,20,True,30,4,1,19,0
83,7,0,60,20,20,150,50,0.04,0.05,20,True,30,4,1,8,0
84,7,0,70,20,20,150,50,0.04,0.05,20,True,30,4,1,5,0
85,7,0,80,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
86,7,0,90,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
87,7,0,100,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
88,8,1,0,20,20,50,50,0.04,0.05,20,True,30,4,1,50,50
89,8,1,10,20,20,50,50,0.04,0.05,20,True,30,4,1,54,14
90,8,1,20,20,20,50,50,0.04,0.05,20,True,30,4,1,53,5
91,8,1,30,20,20,50,50,0.04,0.05,20,True,30,4,1,30,5
92,8,1,40,20,20,50,50,0.04,0.05,20,True,30,4,1,17,3
93,8,1,50,20,20,50,50,0.04,0.05,20,True,30,4,1,7,4
94,8,1,60,20,20,50,50,0.04,0.05,20,True,30,4,1,3,3
95,8,1,70,20,20,50,50,0.04,0.05,20,True,30,4,1,0,3
96,8,1,80,20,20,50,50,0.04,0.05,20,True,30,4,1,0,3
97,8,1,90,20,20,50,50,0.04,0.05,20,True,30,4,1,0,3
98,8,1,100,20,20,50,50,0.04,0.05,20,True,30,4,1,0,3
99,9,1,0,20,20,50,100,0.04,0.05,20,True,30,4,1,100,50
100,9,1,10,20,20,50,100,0.04,0.05,20,True,30,4,1,110,7
101,9,1,20,20,20,50,100,0.04,0.05,20,True,30,4,1,104,2
102,9,1,30,20,20,50,100,0.04,0.05,20,True,30,4,1,48,2
103,9,1,40,20,20,50,100,0.04,0.05,20,True,30,4,1,18,3
104,9,1,50,20,20,50,100,0.04,0.05,20,True,30,4,1,2,4
105,9,1,60,20,20,50,100,0.04,0.05,20,True,30,4,1,0,3
106,9,1,70,20,20,50,100,0.04,0.05,20,True,30,4,1,0,3
107,9,1,80,20,20,50,100,0.04,0.05,20,True,30,4,1,0,10
108,9,1,90,20,20,50,100,0.04,0.05,20,True,30,4,1,0,14
109,9,1,100,20,20,50,100,0.04,0.05,20,True,30,4,1,0,17
110,10,1,0,20,20,50,150,0.04,0.05,20,True,30,4,1,150,50
111,10,1,10,20,20,50,150,0.04,0.05,20,True,30,4,1,170,2
112,10,1,20,20,20,50,150,0.04,0.05,20,True,30,4,1,102,0
113,10,1,30,20,20,50,150,0.04,0.05,20,True,30,4,1,35,0
114,10,1,40,20,20,50,150,0.04,0.05,20,True,30,4,1,7,0
115,10,1,50,20,20,50,150,0.04,0.05,20,True,30,4,1,4,0
116,10,1,60,20,20,50,150,0.04,0.05,20,True,30,4,1,1,0
117,10,1,70,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
118,10,1,80,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
119,10,1,90,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
120,10,1,100,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
121,11,1,0,20,20,100,100,0.04,0.05,20,True,30,4,1,100,100
122,11,1,10,20,20,100,100,0.04,0.05,20,True,30,4,1,134,7
123,11,1,20,20,20,100,100,0.04,0.05,20,True,30,4,1,108,0
124,11,1,30,20,20,100,100,0.04,0.05,20,True,30,4,1,53,0
125,11,1,40,20,20,100,100,0.04,0.05,20,True,30,4,1,17,0
126,11,1,50,20,20,100,100,0.04,0.05,20,True,30,4,1,8,0
127,11,1,60,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
128,11,1,70,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
129,11,1,80,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
130,11,1,90,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
131,11,1,100,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
132,12,1,0,20,20,100,50,0.04,0.05,20,True,30,4,1,50,100
133,12,1,10,20,20,100,50,0.04,0.05,20,True,30,4,1,67,22
134,12,1,20,20,20,100,50,0.04,0.05,20,True,30,4,1,67,1
135,12,1,30,20,20,100,50,0.04,0.05,20,True,30,4,1,41,1
136,12,1,40,20,20,100,50,0.04,0.05,20,True,30,4,1,35,0
137,12,1,50,20,20,100,50,0.04,0.05,20,True,30,4,1,10,0
138,12,1,60,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
139,12,1,70,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
140,12,1,80,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
141,12,1,90,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
142,12,1,100,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
143,13,1,0,20,20,150,50,0.04,0.05,20,True,30,4,1,50,150
144,13,1,10,20,20,150,50,0.04,0.05,20,True,30,4,1,73,33
145,13,1,20,20,20,150,50,0.04,0.05,20,True,30,4,1,85,5
146,13,1,30,20,20,150,50,0.04,0.05,20,True,30,4,1,77,0
147,13,1,40,20,20,150,50,0.04,0.05,20,True,30,4,1,45,0
148,13,1,50,20,20,150,50,0.04,0.05,20,True,30,4,1,13,0
149,13,1,60,20,20,150,50,0.04,0.05,20,True,30,4,1,3,0
150,13,1,70,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
151,13,1,80,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
152,13,1,90,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
153,13,1,100,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
154,14,1,0,20,20,100,150,0.04,0.05,20,True,30,4,1,150,100
155,14,1,10,20,20,100,150,0.04,0.05,20,True,30,4,1,183,0
156,14,1,20,20,20,100,150,0.04,0.05,20,True,30,4,1,142,0
157,14,1,30,20,20,100,150,0.04,0.05,20,True,30,4,1,45,0
158,14,1,40,20,20,100,150,0.04,0.05,20,True,30,4,1,15,0
159,14,1,50,20,20,100,150,0.04,0.05,20,True,30,4,1,4,0
160,14,1,60,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
161,14,1,70,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
162,14,1,80,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
163,14,1,90,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
164,14,1,100,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
165,15,1,0,20,20,150,100,0.04,0.05,20,True,30,4,1,100,150
166,15,1,10,20,20,150,100,0.04,0.05,20,True,30,4,1,138,11
167,15,1,20,20,20,150,100,0.04,0.05,20,True,30,4,1,134,0
168,15,1,30,20,20,150,100,0.04,0.05,20,True,30,4,1,89,0
169,15,1,40,20,20,150,100,0.04,0.05,20,True,30,4,1,31,0
170,15,1,50,20,20,150,100,0.04,0.05,20,True,30,4,1,8,0
171,15,1,60,20,20,150,100,0.04,0.05,20,True,30,4,1,7,0
172,15,1,70,20,20,150,100,0.04,0.05,20,True,30,4,1,3,0
173,15,1,80,20,20,150,100,0.04,0.05,20,True,30,4,1,0,0
174,15,1,90,20,20,150,100,0.04,0.05,20,True,30,4,1,0,0
175,15,1,100,20,20,150,100,0.04,0.05,20,True,30,4,1,0,0
176,16,2,0,20,20,50,100,0.04,0.05,20,True,30,4,1,100,50
177,16,2,10,20,20,50,100,0.04,0.05,20,True,30,4,1,119,4
178,16,2,20,20,20,50,100,0.04,0.05,20,True,30,4,1,93,1
179,16,2,30,20,20,50,100,0.04,0.05,20,True,30,4,1,37,0
180,16,2,40,20,20,50,100,0.04,0.05,20,True,30,4,1,9,0
181,16,2,50,20,20,50,100,0.04,0.05,20,True,30,4,1,1,0
182,16,2,60,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
183,16,2,70,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
184,16,2,80,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
185,16,2,90,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
186,16,2,100,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
187,17,2,0,20,20,50,50,0.04,0.05,20,True,30,4,1,50,50
188,17,2,10,20,20,50,50,0.04,0.05,20,True,30,4,1,59,16
189,17,2,20,20,20,50,50,0.04,0.05,20,True,30,4,1,48,10
190,17,2,30,20,20,50,50,0.04,0.05,20,True,30,4,1,35,9
191,17,2,40,20,20,50,50,0.04,0.05,20,True,30,4,1,20,11
192,17,2,50,20,20,50,50,0.04,0.05,20,True,30,4,1,4,13
193,17,2,60,20,20,50,50,0.04,0.05,20,True,30,4,1,3,17
194,17,2,70,20,20,50,50,0.04,0.05,20,True,30,4,1,1,20
195,17,2,80,20,20,50,50,0.04,0.05,20,True,30,4,1,2,24
196,17,2,90,20,20,50,50,0.04,0.05,20,True,30,4,1,0,34
197,17,2,100,20,20,50,50,0.04,0.05,20,True,30,4,1,0,40
198,18,0,0,20,20,150,150,0.04,0.05,20,True,30,4,1,150,150
199,18,0,10,20,20,150,150,0.04,0.05,20,True,30,4,1,204,4
200,18,0,20,20,20,150,150,0.04,0.05,20,True,30,4,1,187,1
201,18,0,30,20,20,150,150,0.04,0.05,20,True,30,4,1,104,0
202,18,0,40,20,20,150,150,0.04,0.05,20,True,30,4,1,32,0
203,18,0,50,20,20,150,150,0.04,0.05,20,True,30,4,1,8,0
204,18,0,60,20,20,150,150,0.04,0.05,20,True,30,4,1,1,0
205,18,0,70,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
206,18,0,80,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
207,18,0,90,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
208,18,0,100,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
209,19,1,0,20,20,150,150,0.04,0.05,20,True,30,4,1,150,150
210,19,1,10,20,20,150,150,0.04,0.05,20,True,30,4,1,195,3
211,19,1,20,20,20,150,150,0.04,0.05,20,True,30,4,1,164,0
212,19,1,30,20,20,150,150,0.04,0.05,20,True,30,4,1,92,0
213,19,1,40,20,20,150,150,0.04,0.05,20,True,30,4,1,28,0
214,19,1,50,20,20,150,150,0.04,0.05,20,True,30,4,1,6,0
215,19,1,60,20,20,150,150,0.04,0.05,20,True,30,4,1,2,0
216,19,1,70,20,20,150,150,0.04,0.05,20,True,30,4,1,3,0
217,19,1,80,20,20,150,150,0.04,0.05,20,True,30,4,1,1,0
218,19,1,90,20,20,150,150,0.04,0.05,20,True,30,4,1,1,0
219,19,1,100,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
220,20,2,0,20,20,50,150,0.04,0.05,20,True,30,4,1,150,50
221,20,2,10,20,20,50,150,0.04,0.05,20,True,30,4,1,183,3
222,20,2,20,20,20,50,150,0.04,0.05,20,True,30,4,1,87,3
223,20,2,30,20,20,50,150,0.04,0.05,20,True,30,4,1,34,0
224,20,2,40,20,20,50,150,0.04,0.05,20,True,30,4,1,11,0
225,20,2,50,20,20,50,150,0.04,0.05,20,True,30,4,1,3,0
226,20,2,60,20,20,50,150,0.04,0.05,20,True,30,4,1,5,0
227,20,2,70,20,20,50,150,0.04,0.05,20,True,30,4,1,1,0
228,20,2,80,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
229,20,2,90,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
230,20,2,100,20,20,50,150,0.04,0.05,20,True,30,4,1,0,0
231,21,2,0,20,20,100,50,0.04,0.05,20,True,30,4,1,50,100
232,21,2,10,20,20,100,50,0.04,0.05,20,True,30,4,1,76,30
233,21,2,20,20,20,100,50,0.04,0.05,20,True,30,4,1,77,4
234,21,2,30,20,20,100,50,0.04,0.05,20,True,30,4,1,42,3
235,21,2,40,20,20,100,50,0.04,0.05,20,True,30,4,1,28,1
236,21,2,50,20,20,100,50,0.04,0.05,20,True,30,4,1,13,0
237,21,2,60,20,20,100,50,0.04,0.05,20,True,30,4,1,1,0
238,21,2,70,20,20,100,50,0.04,0.05,20,True,30,4,1,2,0
239,21,2,80,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
240,21,2,90,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
241,21,2,100,20,20,100,50,0.04,0.05,20,True,30,4,1,0,0
242,22,3,0,20,20,50,50,0.04,0.05,20,True,30,4,1,50,50
243,22,3,10,20,20,50,50,0.04,0.05,20,True,30,4,1,62,17
244,22,3,20,20,20,50,50,0.04,0.05,20,True,30,4,1,55,3
245,22,3,30,20,20,50,50,0.04,0.05,20,True,30,4,1,21,2
246,22,3,40,20,20,50,50,0.04,0.05,20,True,30,4,1,11,1
247,22,3,50,20,20,50,50,0.04,0.05,20,True,30,4,1,3,1
248,22,3,60,20,20,50,50,0.04,0.05,20,True,30,4,1,1,1
249,22,3,70,20,20,50,50,0.04,0.05,20,True,30,4,1,2,0
250,22,3,80,20,20,50,50,0.04,0.05,20,True,30,4,1,0,0
251,22,3,90,20,20,50,50,0.04,0.05,20,True,30,4,1,0,0
252,22,3,100,20,20,50,50,0.04,0.05,20,True,30,4,1,0,0
253,23,2,0,20,20,150,50,0.04,0.05,20,True,30,4,1,50,150
254,23,2,10,20,20,150,50,0.04,0.05,20,True,30,4,1,73,28
255,23,2,20,20,20,150,50,0.04,0.05,20,True,30,4,1,96,6
256,23,2,30,20,20,150,50,0.04,0.05,20,True,30,4,1,83,3
257,23,2,40,20,20,150,50,0.04,0.05,20,True,30,4,1,36,2
258,23,2,50,20,20,150,50,0.04,0.05,20,True,30,4,1,12,3
259,23,2,60,20,20,150,50,0.04,0.05,20,True,30,4,1,4,2
260,23,2,70,20,20,150,50,0.04,0.05,20,True,30,4,1,2,4
261,23,2,80,20,20,150,50,0.04,0.05,20,True,30,4,1,0,6
262,23,2,90,20,20,150,50,0.04,0.05,20,True,30,4,1,0,8
263,23,2,100,20,20,150,50,0.04,0.05,20,True,30,4,1,0,11
264,24,2,0,20,20,150,100,0.04,0.05,20,True,30,4,1,100,150
265,24,2,10,20,20,150,100,0.04,0.05,20,True,30,4,1,133,7
266,24,2,20,20,20,150,100,0.04,0.05,20,True,30,4,1,124,0
267,24,2,30,20,20,150,100,0.04,0.05,20,True,30,4,1,70,0
268,24,2,40,20,20,150,100,0.04,0.05,20,True,30,4,1,36,0
269,24,2,50,20,20,150,100,0.04,0.05,20,True,30,4,1,9,0
270,24,2,60,20,20,150,100,0.04,0.05,20,True,30,4,1,8,0
271,24,2,70,20,20,150,100,0.04,0.05,20,True,30,4,1,2,0
272,24,2,80,20,20,150,100,0.04,0.05,20,True,30,4,1,0,0
273,24,2,90,20,20,150,100,0.04,0.05,20,True,30,4,1,0,0
274,24,2,100,20,20,150,100,0.04,0.05,20,True,30,4,1,0,0
275,25,2,0,20,20,100,150,0.04,0.05,20,True,30,4,1,150,100
276,25,2,10,20,20,100,150,0.04,0.05,20,True,30,4,1,185,3
277,25,2,20,20,20,100,150,0.04,0.05,20,True,30,4,1,140,2
278,25,2,30,20,20,100,150,0.04,0.05,20,True,30,4,1,77,0
279,25,2,40,20,20,100,150,0.04,0.05,20,True,30,4,1,28,0
280,25,2,50,20,20,100,150,0.04,0.05,20,True,30,4,1,8,0
281,25,2,60,20,20,100,150,0.04,0.05,20,True,30,4,1,1,0
282,25,2,70,20,20,100,150,0.04,0.05,20,True,30,4,1,1,0
283,25,2,80,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
284,25,2,90,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
285,25,2,100,20,20,100,150,0.04,0.05,20,True,30,4,1,0,0
286,26,2,0,20,20,100,100,0.04,0.05,20,True,30,4,1,100,100
287,26,2,10,20,20,100,100,0.04,0.05,20,True,30,4,1,142,12
288,26,2,20,20,20,100,100,0.04,0.05,20,True,30,4,1,115,0
289,26,2,30,20,20,100,100,0.04,0.05,20,True,30,4,1,62,0
290,26,2,40,20,20,100,100,0.04,0.05,20,True,30,4,1,30,0
291,26,2,50,20,20,100,100,0.04,0.05,20,True,30,4,1,11,0
292,26,2,60,20,20,100,100,0.04,0.05,20,True,30,4,1,1,0
293,26,2,70,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
294,26,2,80,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
295,26,2,90,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
296,26,2,100,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
297,27,2,0,20,20,150,150,0.04,0.05,20,True,30,4,1,150,150
298,27,2,10,20,20,150,150,0.04,0.05,20,True,30,4,1,187,12
299,27,2,20,20,20,150,150,0.04,0.05,20,True,30,4,1,167,0
300,27,2,30,20,20,150,150,0.04,0.05,20,True,30,4,1,103,0
301,27,2,40,20,20,150,150,0.04,0.05,20,True,30,4,1,45,0
302,27,2,50,20,20,150,150,0.04,0.05,20,True,30,4,1,8,0
303,27,2,60,20,20,150,150,0.04,0.05,20,True,30,4,1,3,0
304,27,2,70,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
305,27,2,80,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
306,27,2,90,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
307,27,2,100,20,20,150,150,0.04,0.05,20,True,30,4,1,0,0
308,28,3,0,20,20,100,50,0.04,0.05,20,True,30,4,1,50,100
309,28,3,10,20,20,100,50,0.04,0.05,20,True,30,4,1,51,17
310,28,3,20,20,20,100,50,0.04,0.05,20,True,30,4,1,73,6
311,28,3,30,20,20,100,50,0.04,0.05,20,True,30,4,1,57,2
312,28,3,40,20,20,100,50,0.04,0.05,20,True,30,4,1,22,2
313,28,3,50,20,20,100,50,0.04,0.05,20,True,30,4,1,9,1
314,28,3,60,20,20,100,50,0.04,0.05,20,True,30,4,1,4,2
315,28,3,70,20,20,100,50,0.04,0.05,20,True,30,4,1,1,3
316,28,3,80,20,20,100,50,0.04,0.05,20,True,30,4,1,0,4
317,28,3,90,20,20,100,50,0.04,0.05,20,True,30,4,1,0,6
318,28,3,100,20,20,100,50,0.04,0.05,20,True,30,4,1,0,7
319,29,3,0,20,20,50,100,0.04,0.05,20,True,30,4,1,100,50
320,29,3,10,20,20,50,100,0.04,0.05,20,True,30,4,1,115,7
321,29,3,20,20,20,50,100,0.04,0.05,20,True,30,4,1,78,2
322,29,3,30,20,20,50,100,0.04,0.05,20,True,30,4,1,37,1
323,29,3,40,20,20,50,100,0.04,0.05,20,True,30,4,1,30,0
324,29,3,50,20,20,50,100,0.04,0.05,20,True,30,4,1,6,0
325,29,3,60,20,20,50,100,0.04,0.05,20,True,30,4,1,4,0
326,29,3,70,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
327,29,3,80,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
328,29,3,90,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
329,29,3,100,20,20,50,100,0.04,0.05,20,True,30,4,1,0,0
330,30,3,0,20,20,100,100,0.04,0.05,20,True,30,4,1,100,100
331,30,3,10,20,20,100,100,0.04,0.05,20,True,30,4,1,122,9
332,30,3,20,20,20,100,100,0.04,0.05,20,True,30,4,1,122,0
333,30,3,30,20,20,100,100,0.04,0.05,20,True,30,4,1,61,0
334,30,3,40,20,20,100,100,0.04,0.05,20,True,30,4,1,20,0
335,30,3,50,20,20,100,100,0.04,0.05,20,True,30,4,1,10,0
336,30,3,60,20,20,100,100,0.04,0.05,20,True,30,4,1,5,0
337,30,3,70,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
338,30,3,80,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
339,30,3,90,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
340,30,3,100,20,20,100,100,0.04,0.05,20,True,30,4,1,0,0
341,31,3,0,20,20,150,50,0.04,0.05,20,True,30,4,1,50,150
342,31,3,10,20,20,150,50,0.04,0.05,20,True,30,4,1,71,39
343,31,3,20,20,20,150,50,0.04,0.05,20,True,30,4,1,77,5
344,31,3,30,20,20,150,50,0.04,0.05,20,True,30,4,1,55,2
345,31,3,40,20,20,150,50,0.04,0.05,20,True,30,4,1,29,0
346,31,3,50,20,20,150,50,0.04,0.05,20,True,30,4,1,13,0
347,31,3,60,20,20,150,50,0.04,0.05,20,True,30,4,1,2,0
348,31,3,70,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
349,31,3,80,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
350,31,3,90,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
351,31,3,100,20,20,150,50,0.04,0.05,20,True,30,4,1,0,0
352,32,3,0,20,20,100,150,0.04,0.05,20,True,30,4,1,150,100
353,32,3,10,20,20,100,150,0.04,0.05,20,True,30,4,1,195,3
354,32,3,20,20,20,100,150,0.04,0.05,20,True,30,4,1,138,0
355,32,3,30,20,20,100,150,0.04,0.05,20,True,30,4,1,67,0
356,32,3,40,20,20,100,150,0.04,0.05,20,True,30,4,1,23,0
357,32,3,50,20,20,100,150,0.04,0.05,20,True,30,4,1,9,0
358,32,3,60,20,20,100,150,0.04,0.05,20,True,30,4,1,7,0
359,32,3,70,20,20,100,150,0.04,0.05,20,True,30,4,1,4,0
