,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,escapeRange,Wolves,Sheep
77,7,0,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
78,7,0,10,20,20,0.04,0.05,20,True,30,4,50,150,0,173,12
79,7,0,20,20,20,0.04,0.05,20,True,30,4,50,150,0,74,5
80,7,0,30,20,20,0.04,0.05,20,True,30,4,50,150,0,22,6
81,7,0,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,7
82,7,0,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,9
83,7,0,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,18
84,7,0,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,21
85,7,0,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,26
86,7,0,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,25
87,7,0,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,28
88,8,1,0,20,20,0.04,0.05,20,True,30,4,50,50,0,50,50
89,8,1,10,20,20,0.04,0.05,20,True,30,4,50,50,0,51,31
90,8,1,20,20,20,0.04,0.05,20,True,30,4,50,50,0,29,22
91,8,1,30,20,20,0.04,0.05,20,True,30,4,50,50,0,2,15
92,8,1,40,20,20,0.04,0.05,20,True,30,4,50,50,0,0,16
93,8,1,50,20,20,0.04,0.05,20,True,30,4,50,50,0,0,16
94,8,1,60,20,20,0.04,0.05,20,True,30,4,50,50,0,0,22
95,8,1,70,20,20,0.04,0.05,20,True,30,4,50,50,0,0,22
96,8,1,80,20,20,0.04,0.05,20,True,30,4,50,50,0,0,36
97,8,1,90,20,20,0.04,0.05,20,True,30,4,50,50,0,0,37
98,8,1,100,20,20,0.04,0.05,20,True,30,4,50,50,0,0,35
99,9,1,0,20,20,0.04,0.05,20,True,30,4,100,50,0,50,100
100,9,1,10,20,20,0.04,0.05,20,True,30,4,100,50,0,58,58
101,9,1,20,20,20,0.04,0.05,20,True,30,4,100,50,0,19,10
102,9,1,30,20,20,0.04,0.05,20,True,30,4,100,50,0,2,6
103,9,1,40,20,20,0.04,0.05,20,True,30,4,100,50,0,0,6
104,9,1,50,20,20,0.04,0.05,20,True,30,4,100,50,0,0,9
105,9,1,60,20,20,0.04,0.05,20,True,30,4,100,50,0,0,10
106,9,1,70,20,20,0.04,0.05,20,True,30,4,100,50,0,0,14
107,9,1,80,20,20,0.04,0.05,20,True,30,4,100,50,0,0,20
108,9,1,90,20,20,0.04,0.05,20,True,30,4,100,50,0,0,19
109,9,1,100,20,20,0.04,0.05,20,True,30,4,100,50,0,0,32
110,10,0,0,20,20,0.04,0.05,20,True,30,4,150,150,0,150,150
111,10,0,10,20,20,0.04,0.05,20,True,30,4,150,150,0,148,14
112,10,0,20,20,20,0.04,0.05,20,True,30,4,150,150,0,85,2
113,10,0,30,20,20,0.04,0.05,20,True,30,4,150,150,0,14,0
114,10,0,40,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
115,10,0,50,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
116,10,0,60,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
117,10,0,70,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
118,10,0,80,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
119,10,0,90,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
120,10,0,100,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
121,11,1,0,20,20,0.04,0.05,20,True,30,4,50,100,0,100,50
122,11,1,10,20,20,0.04,0.05,20,True,30,4,50,100,0,96,24
123,11,1,20,20,20,0.04,0.05,20,True,30,4,50,100,0,45,13
124,11,1,30,20,20,0.04,0.05,20,True,30,4,50,100,0,4,14
125,11,1,40,20,20,0.04,0.05,20,True,30,4,50,100,0,0,12
126,11,1,50,20,20,0.04,0.05,20,True,30,4,50,100,0,0,15
127,11,1,60,20,20,0.04,0.05,20,True,30,4,50,100,0,0,11
128,11,1,70,20,20,0.04,0.05,20,True,30,4,50,100,0,0,12
129,11,1,80,20,20,0.04,0.05,20,True,30,4,50,100,0,0,14
130,11,1,90,20,20,0.04,0.05,20,True,30,4,50,100,0,0,24
131,11,1,100,20,20,0.04,0.05,20,True,30,4,50,100,0,0,22
132,12,1,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
133,12,1,10,20,20,0.04,0.05,20,True,30,4,50,150,0,178,21
134,12,1,20,20,20,0.04,0.05,20,True,30,4,50,150,0,70,4
135,12,1,30,20,20,0.04,0.05,20,True,30,4,50,150,0,15,3
136,12,1,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,2
137,12,1,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,2
138,12,1,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,4
139,12,1,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,7
140,12,1,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,7
141,12,1,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,13
142,12,1,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,19
143,13,1,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
144,13,1,10,20,20,0.04,0.05,20,True,30,4,100,100,0,115,39
145,13,1,20,20,20,0.04,0.05,20,True,30,4,100,100,0,49,3
146,13,1,30,20,20,0.04,0.05,20,True,30,4,100,100,0,4,2
147,13,1,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,2
148,13,1,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,3
149,13,1,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,3
150,13,1,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,7
151,13,1,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,9
152,13,1,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,7
153,13,1,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,9
154,14,1,0,20,20,0.04,0.05,20,True,30,4,150,50,0,50,150
155,14,1,10,20,20,0.04,0.05,20,True,30,4,150,50,0,51,50
156,14,1,20,20,20,0.04,0.05,20,True,30,4,150,50,0,15,9
157,14,1,30,20,20,0.04,0.05,20,True,30,4,150,50,0,5,5
158,14,1,40,20,20,0.04,0.05,20,True,30,4,150,50,0,0,4
159,14,1,50,20,20,0.04,0.05,20,True,30,4,150,50,0,0,4
160,14,1,60,20,20,0.04,0.05,20,True,30,4,150,50,0,0,6
161,14,1,70,20,20,0.04,0.05,20,True,30,4,150,50,0,0,11
162,14,1,80,20,20,0.04,0.05,20,True,30,4,150,50,0,0,19
163,14,1,90,20,20,0.04,0.05,20,True,30,4,150,50,0,0,14
164,14,1,100,20,20,0.04,0.05,20,True,30,4,150,50,0,0,17
165,15,1,0,20,20,0.04,0.05,20,True,30,4,100,150,0,150,100
166,15,1,10,20,20,0.04,0.05,20,True,30,4,100,150,0,143,27
167,15,1,20,20,20,0.04,0.05,20,True,30,4,100,150,0,72,4
168,15,1,30,20,20,0.04,0.05,20,True,30,4,100,150,0,15,1
169,15,1,40,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
170,15,1,50,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
171,15,1,60,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
172,15,1,70,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
173,15,1,80,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
174,15,1,90,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
175,15,1,100,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
176,16,1,0,20,20,0.04,0.05,20,True,30,4,150,100,0,100,150
177,16,1,10,20,20,0.04,0.05,20,True,30,4,150,100,0,115,26
178,16,1,20,20,20,0.04,0.05,20,True,30,4,150,100,0,38,1
179,16,1,30,20,20,0.04,0.05,20,True,30,4,150,100,0,2,0
180,16,1,40,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
181,16,1,50,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
182,16,1,60,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
183,16,1,70,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
184,16,1,80,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
185,16,1,90,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
186,16,1,100,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
187,17,2,0,20,20,0.04,0.05,20,True,30,4,50,50,0,50,50
188,17,2,10,20,20,0.04,0.05,20,True,30,4,50,50,0,55,30
189,17,2,20,20,20,0.04,0.05,20,True,30,4,50,50,0,18,19
190,17,2,30,20,20,0.04,0.05,20,True,30,4,50,50,0,6,10
191,17,2,40,20,20,0.04,0.05,20,True,30,4,50,50,0,0,11
192,17,2,50,20,20,0.04,0.05,20,True,30,4,50,50,0,0,13
193,17,2,60,20,20,0.04,0.05,20,True,30,4,50,50,0,0,13
194,17,2,70,20,20,0.04,0.05,20,True,30,4,50,50,0,0,19
195,17,2,80,20,20,0.04,0.05,20,True,30,4,50,50,0,0,27
196,17,2,90,20,20,0.04,0.05,20,True,30,4,50,50,0,0,39
197,17,2,100,20,20,0.04,0.05,20,True,30,4,50,50,0,0,31
198,18,2,0,20,20,0.04,0.05,20,True,30,4,100,50,0,50,100
199,18,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0,59,41
200,18,2,20,20,20,0.04,0.05,20,True,30,4,100,50,0,18,10
201,18,2,30,20,20,0.04,0.05,20,True,30,4,100,50,0,1,3
202,18,2,40,20,20,0.04,0.05,20,True,30,4,100,50,0,0,2
203,18,2,50,20,20,0.04,0.05,20,True,30,4,100,50,0,0,2
204,18,2,60,20,20,0.04,0.05,20,True,30,4,100,50,0,0,3
205,18,2,70,20,20,0.04,0.05,20,True,30,4,100,50,0,0,5
206,18,2,80,20,20,0.04,0.05,20,True,30,4,100,50,0,0,6
207,18,2,90,20,20,0.04,0.05,20,True,30,4,100,50,0,0,8
208,18,2,100,20,20,0.04,0.05,20,True,30,4,100,50,0,0,10
209,19,1,0,20,20,0.04,0.05,20,True,30,4,150,150,0,150,150
210,19,1,10,20,20,0.04,0.05,20,True,30,4,150,150,0,147,13
211,19,1,20,20,20,0.04,0.05,20,True,30,4,150,150,0,49,0
212,19,1,30,20,20,0.04,0.05,20,True,30,4,150,150,0,11,0
213,19,1,40,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
214,19,1,50,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
215,19,1,60,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
216,19,1,70,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
217,19,1,80,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
218,19,1,90,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
219,19,1,100,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
220,20,2,0,20,20,0.04,0.05,20,True,30,4,50,100,0,100,50
221,20,2,10,20,20,0.04,0.05,20,True,30,4,50,100,0,95,17
222,20,2,20,20,20,0.04,0.05,20,True,30,4,50,100,0,54,10
223,20,2,30,20,20,0.04,0.05,20,True,30,4,50,100,0,11,7
224,20,2,40,20,20,0.04,0.05,20,True,30,4,50,100,0,0,9
225,20,2,50,20,20,0.04,0.05,20,True,30,4,50,100,0,0,8
226,20,2,60,20,20,0.04,0.05,20,True,30,4,50,100,0,0,10
227,20,2,70,20,20,0.04,0.05,20,True,30,4,50,100,0,0,12
228,20,2,80,20,20,0.04,0.05,20,True,30,4,50,100,0,0,17
229,20,2,90,20,20,0.04,0.05,20,True,30,4,50,100,0,0,21
230,20,2,100,20,20,0.04,0.05,20,True,30,4,50,100,0,0,26
231,21,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
232,21,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0,104,41
233,21,2,20,20,20,0.04,0.05,20,True,30,4,100,100,0,50,7
234,21,2,30,20,20,0.04,0.05,20,True,30,4,100,100,0,10,9
235,21,2,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,7
236,21,2,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,5
237,21,2,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,7
238,21,2,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,8
239,21,2,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,11
240,21,2,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,16
241,21,2,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,19
242,22,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0,150,100
243,22,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0,140,30
244,22,2,20,20,20,0.04,0.05,20,True,30,4,100,150,0,76,3
245,22,2,30,20,20,0.04,0.05,20,True,30,4,100,150,0,19,0
246,22,2,40,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
247,22,2,50,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
248,22,2,60,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
249,22,2,70,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
250,22,2,80,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
251,22,2,90,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
252,22,2,100,20,20,0.04,0.05,20,True,30,4,100,150,0,0,0
253,23,2,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
254,23,2,10,20,20,0.04,0.05,20,True,30,4,50,150,0,154,19
255,23,2,20,20,20,0.04,0.05,20,True,30,4,50,150,0,53,9
256,23,2,30,20,20,0.04,0.05,20,True,30,4,50,150,0,10,5
257,23,2,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,6
258,23,2,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,9
259,23,2,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,12
260,23,2,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,15
261,23,2,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,19
262,23,2,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,32
263,23,2,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,43
264,24,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0,100,150
265,24,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0,93,31
266,24,2,20,20,20,0.04,0.05,20,True,30,4,150,100,0,32,4
267,24,2,30,20,20,0.04,0.05,20,True,30,4,150,100,0,16,0
268,24,2,40,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
269,24,2,50,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
270,24,2,60,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
271,24,2,70,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
272,24,2,80,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
273,24,2,90,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
274,24,2,100,20,20,0.04,0.05,20,True,30,4,150,100,0,0,0
275,25,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0,150,150
276,25,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0,149,16
277,25,2,20,20,20,0.04,0.05,20,True,30,4,150,150,0,75,4
278,25,2,30,20,20,0.04,0.05,20,True,30,4,150,150,0,14,0
279,25,2,40,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
280,25,2,50,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
281,25,2,60,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
282,25,2,70,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
283,25,2,80,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
284,25,2,90,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
285,25,2,100,20,20,0.04,0.05,20,True,30,4,150,150,0,0,0
286,26,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0,50,100
287,26,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0,38,47
288,26,3,20,20,20,0.04,0.05,20,True,30,4,100,50,0,27,16
289,26,3,30,20,20,0.04,0.05,20,True,30,4,100,50,0,5,4
290,26,3,40,20,20,0.04,0.05,20,True,30,4,100,50,0,0,6
291,26,3,50,20,20,0.04,0.05,20,True,30,4,100,50,0,0,10
292,26,3,60,20,20,0.04,0.05,20,True,30,4,100,50,0,0,13
293,26,3,70,20,20,0.04,0.05,20,True,30,4,100,50,0,0,12
294,26,3,80,20,20,0.04,0.05,20,True,30,4,100,50,0,0,18
295,26,3,90,20,20,0.04,0.05,20,True,30,4,100,50,0,0,26
296,26,3,100,20,20,0.04,0.05,20,True,30,4,100,50,0,0,33
297,27,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0,50,150
298,27,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0,50,41
299,27,2,20,20,20,0.04,0.05,20,True,30,4,150,50,0,20,8
300,27,2,30,20,20,0.04,0.05,20,True,30,4,150,50,0,4,7
301,27,2,40,20,20,0.04,0.05,20,True,30,4,150,50,0,0,8
302,27,2,50,20,20,0.04,0.05,20,True,30,4,150,50,0,0,9
303,27,2,60,20,20,0.04,0.05,20,True,30,4,150,50,0,0,15
304,27,2,70,20,20,0.04,0.05,20,True,30,4,150,50,0,0,17
305,27,2,80,20,20,0.04,0.05,20,True,30,4,150,50,0,0,18
306,27,2,90,20,20,0.04,0.05,20,True,30,4,150,50,0,0,20
307,27,2,100,20,20,0.04,0.05,20,True,30,4,150,50,0,0,24
308,28,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0,100,50
309,28,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0,91,25
310,28,3,20,20,20,0.04,0.05,20,True,30,4,50,100,0,51,7
311,28,3,30,20,20,0.04,0.05,20,True,30,4,50,100,0,8,5
312,28,3,40,20,20,0.04,0.05,20,True,30,4,50,100,0,0,3
313,28,3,50,20,20,0.04,0.05,20,True,30,4,50,100,0,0,1
314,28,3,60,20,20,0.04,0.05,20,True,30,4,50,100,0,0,1
315,28,3,70,20,20,0.04,0.05,20,True,30,4,50,100,0,0,1
316,28,3,80,20,20,0.04,0.05,20,True,30,4,50,100,0,0,1
317,28,3,90,20,20,0.04,0.05,20,True,30,4,50,100,0,0,1
318,28,3,100,20,20,0.04,0.05,20,True,30,4,50,100,0,0,2
319,29,3,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
320,29,3,10,20,20,0.04,0.05,20,True,30,4,100,100,0,106,37
321,29,3,20,20,20,0.04,0.05,20,True,30,4,100,100,0,44,9
322,29,3,30,20,20,0.04,0.05,20,True,30,4,100,100,0,5,7
323,29,3,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,6
324,29,3,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,7
325,29,3,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,10
326,29,3,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,12
327,29,3,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,12
328,29,3,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,11
329,29,3,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,18
330,30,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0,50,50
331,30,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0,46,33
332,30,3,20,20,20,0.04,0.05,20,True,30,4,50,50,0,17,21
333,30,3,30,20,20,0.04,0.05,20,True,30,4,50,50,0,3,16
334,30,3,40,20,20,0.04,0.05,20,True,30,4,50,50,0,0,16
335,30,3,50,20,20,0.04,0.05,20,True,30,4,50,50,0,0,16
336,30,3,60,20,20,0.04,0.05,20,True,30,4,50,50,0,0,23
337,30,3,70,20,20,0.04,0.05,20,True,30,4,50,50,0,0,29
338,30,3,80,20,20,0.04,0.05,20,True,30,4,50,50,0,0,28
339,30,3,90,20,20,0.04,0.05,20,True,30,4,50,50,0,0,34
340,30,3,100,20,20,0.04,0.05,20,True,30,4,50,50,0,0,41
341,31,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
342,31,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0,132,25
343,31,3,20,20,20,0.04,0.05,20,True,30,4,50,150,0,55,5
344,31,3,30,20,20,0.04,0.05,20,True,30,4,50,150,0,7,2
345,31,3,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,2
346,31,3,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,2
347,31,3,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,2
348,31,3,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,4
349,31,3,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,4
350,31,3,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,5
351,31,3,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,6
352,32,3,0,20,20,0.04,0.05,20,True,30,4,150,50,0,50,150
353,32,3,10,20,20,0.04,0.05,20,True,30,4,150,50,0,58,46
354,32,3,20,20,20,0.04,0.05,20,True,30,4,150,50,0,22,5
355,32,3,30,20,20,0.04,0.05,20,True,30,4,150,50,0,5,3
356,32,3,40,20,20,0.04,0.05,20,True,30,4,150,50,0,0,3
357,32,3,50,20,20,0.04,0.05,20,True,30,4,150,50,0,0,4
358,32,3,60,20,20,0.04,0.05,20,True,30,4,150,50,0,0,5
359,32,3,70,20,20,0.04,0.05,20,True,30,4,150,50,0,0,10
360,32,3,80,20,20,0.04,0.05,20,True,30,4,150,50,0,0,11
361,32,3,90,20,20,0.04,0.05,20,True,30,4,150,50,0,0,17
362,32,3,100,20,20,0.04,0.05,20,True,30,4,150,50,0,0,19
