,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,escapeRange,Wolves,Sheep
1067,97,11,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
1068,97,11,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,49,23
1069,97,11,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,25,13
1070,97,11,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,17,12
1071,97,11,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,5,15
1072,97,11,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,17
1073,97,11,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,23
1074,97,11,70,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,32
1075,97,11,80,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,34
1076,97,11,90,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,27
1077,97,11,100,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,33
1078,98,10,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
1079,98,10,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,48,55
1080,98,10,20,20,20,0.04,0.05,20,True,30,4,150,50,0.25,37,17
1081,98,10,30,20,20,0.04,0.05,20,True,30,4,150,50,0.25,20,5
1082,98,10,40,20,20,0.04,0.05,20,True,30,4,150,50,0.25,5,8
1083,98,10,50,20,20,0.04,0.05,20,True,30,4,150,50,0.25,3,9
1084,98,10,60,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,12
1085,98,10,70,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,13
1086,98,10,80,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,14
1087,98,10,90,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,22
1088,98,10,100,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,27
1089,99,10,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
1090,99,10,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,158,12
1091,99,10,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,78,0
1092,99,10,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,19,0
1093,99,10,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,4,0
1094,99,10,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,0
1095,99,10,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,0
1096,99,10,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,0
1097,99,10,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,0
1098,99,10,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,0
1099,99,10,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,0
1100,100,11,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
1101,100,11,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,101,21
1102,100,11,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,50,10
1103,100,11,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,12,9
1104,100,11,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,12
1105,100,11,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,13
1106,100,11,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,19
1107,100,11,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,23
1108,100,11,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,33
1109,100,11,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,36
1110,100,11,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,43
1111,101,11,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
1112,101,11,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,42,51
1113,101,11,20,20,20,0.04,0.05,20,True,30,4,100,50,0.25,35,14
1114,101,11,30,20,20,0.04,0.05,20,True,30,4,100,50,0.25,10,7
1115,101,11,40,20,20,0.04,0.05,20,True,30,4,100,50,0.25,2,12
1116,101,11,50,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,17
1117,101,11,60,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,20
1118,101,11,70,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,24
1119,101,11,80,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,33
1120,101,11,90,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,32
1121,101,11,100,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,31
1122,102,11,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
1123,102,11,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,101,35
1124,102,11,20,20,20,0.04,0.05,20,True,30,4,100,100,0.25,60,7
1125,102,11,30,20,20,0.04,0.05,20,True,30,4,100,100,0.25,20,3
1126,102,11,40,20,20,0.04,0.05,20,True,30,4,100,100,0.25,9,5
1127,102,11,50,20,20,0.04,0.05,20,True,30,4,100,100,0.25,1,7
1128,102,11,60,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,8
1129,102,11,70,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,9
1130,102,11,80,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,11
1131,102,11,90,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,17
1132,102,11,100,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,25
1133,103,11,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
1134,103,11,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,134,22
1135,103,11,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,88,8
1136,103,11,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,17,1
1137,103,11,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,4,0
1138,103,11,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,1,0
1139,103,11,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,0
1140,103,11,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,0
1141,103,11,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,0
1142,103,11,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,0
1143,103,11,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,0
1144,104,11,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
1145,104,11,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,156,18
1146,104,11,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,94,4
1147,104,11,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,21,3
1148,104,11,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,3
1149,104,11,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,6
1150,104,11,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,10
1151,104,11,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,14
1152,104,11,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,15
1153,104,11,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,18
1154,104,11,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,21
1155,105,12,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
1156,105,12,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,48,25
1157,105,12,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,25,13
1158,105,12,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,9,8
1159,105,12,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,2,12
1160,105,12,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,3,18
1161,105,12,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,21
1162,105,12,70,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,22
1163,105,12,80,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,26
1164,105,12,90,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,36
1165,105,12,100,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,41
1166,106,11,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
1167,106,11,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,60,44
1168,106,11,20,20,20,0.04,0.05,20,True,30,4,150,50,0.25,40,8
1169,106,11,30,20,20,0.04,0.05,20,True,30,4,150,50,0.25,15,1
1170,106,11,40,20,20,0.04,0.05,20,True,30,4,150,50,0.25,3,1
1171,106,11,50,20,20,0.04,0.05,20,True,30,4,150,50,0.25,2,1
1172,106,11,60,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,1
1173,106,11,70,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,3
1174,106,11,80,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,4
1175,106,11,90,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,4
1176,106,11,100,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,7
1177,107,12,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
1178,107,12,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,106,19
1179,107,12,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,45,8
1180,107,12,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,10,4
1181,107,12,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,5
1182,107,12,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,6
1183,107,12,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,10
1184,107,12,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,13
1185,107,12,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,16
1186,107,12,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,22
1187,107,12,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,26
1188,108,11,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
1189,108,11,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,104,23
1190,108,11,20,20,20,0.04,0.05,20,True,30,4,150,100,0.25,68,2
1191,108,11,30,20,20,0.04,0.05,20,True,30,4,150,100,0.25,24,2
1192,108,11,40,20,20,0.04,0.05,20,True,30,4,150,100,0.25,9,2
1193,108,11,50,20,20,0.04,0.05,20,True,30,4,150,100,0.25,4,2
1194,108,11,60,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,2
1195,108,11,70,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,2
1196,108,11,80,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,2
1197,108,11,90,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,3
1198,108,11,100,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,3
1199,109,12,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
1200,109,12,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,155,17
1201,109,12,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,74,7
1202,109,12,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,20,7
1203,109,12,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,4,7
1204,109,12,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,5,10
1205,109,12,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,12
1206,109,12,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,21
1207,109,12,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,26
1208,109,12,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,26
1209,109,12,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,33
1210,110,11,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
1211,110,11,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,169,21
1212,110,11,20,20,20,0.04,0.05,20,True,30,4,150,150,0.25,96,2
1213,110,11,30,20,20,0.04,0.05,20,True,30,4,150,150,0.25,36,0
1214,110,11,40,20,20,0.04,0.05,20,True,30,4,150,150,0.25,7,0
1215,110,11,50,20,20,0.04,0.05,20,True,30,4,150,150,0.25,4,0
1216,110,11,60,20,20,0.04,0.05,20,True,30,4,150,150,0.25,2,0
1217,110,11,70,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1218,110,11,80,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1219,110,11,90,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1220,110,11,100,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1221,111,12,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
1222,111,12,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,52,35
1223,111,12,20,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,6
1224,111,12,30,20,20,0.04,0.05,20,True,30,4,100,50,0.25,23,4
1225,111,12,40,20,20,0.04,0.05,20,True,30,4,100,50,0.25,3,4
1226,111,12,50,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,4
1227,111,12,60,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,5
1228,111,12,70,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,11
1229,111,12,80,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,11
1230,111,12,90,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,15
1231,111,12,100,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,17
1232,112,12,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
1233,112,12,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,113,31
1234,112,12,20,20,20,0.04,0.05,20,True,30,4,100,100,0.25,55,6
1235,112,12,30,20,20,0.04,0.05,20,True,30,4,100,100,0.25,22,3
1236,112,12,40,20,20,0.04,0.05,20,True,30,4,100,100,0.25,2,3
1237,112,12,50,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,7
1238,112,12,60,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,9
1239,112,12,70,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,15
1240,112,12,80,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,14
1241,112,12,90,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,15
1242,112,12,100,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,18
1243,113,12,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
1244,113,12,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,68,41
1245,113,12,20,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,11
1246,113,12,30,20,20,0.04,0.05,20,True,30,4,150,50,0.25,18,3
1247,113,12,40,20,20,0.04,0.05,20,True,30,4,150,50,0.25,1,2
1248,113,12,50,20,20,0.04,0.05,20,True,30,4,150,50,0.25,1,2
1249,113,12,60,20,20,0.04,0.05,20,True,30,4,150,50,0.25,1,2
1250,113,12,70,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,2
1251,113,12,80,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,2
1252,113,12,90,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,2
1253,113,12,100,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,2
1254,114,12,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
1255,114,12,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,154,20
1256,114,12,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,91,4
1257,114,12,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,31,4
1258,114,12,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,3,3
1259,114,12,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,4
1260,114,12,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,7
1261,114,12,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,11
1262,114,12,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,11
1263,114,12,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,17
1264,114,12,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,20
1265,115,12,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
1266,115,12,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,163,23
1267,115,12,20,20,20,0.04,0.05,20,True,30,4,150,150,0.25,93,2
1268,115,12,30,20,20,0.04,0.05,20,True,30,4,150,150,0.25,35,0
1269,115,12,40,20,20,0.04,0.05,20,True,30,4,150,150,0.25,10,0
1270,115,12,50,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1271,115,12,60,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1272,115,12,70,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1273,115,12,80,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1274,115,12,90,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1275,115,12,100,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,0
1276,116,13,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
1277,116,13,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,48,27
1278,116,13,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,28,9
1279,116,13,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,13,8
1280,116,13,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,3,8
1281,116,13,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,1,8
1282,116,13,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,11
1283,116,13,70,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,14
1284,116,13,80,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,17
1285,116,13,90,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,24
1286,116,13,100,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,26
1287,117,12,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
1288,117,12,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,122,26
1289,117,12,20,20,20,0.04,0.05,20,True,30,4,150,100,0.25,72,2
1290,117,12,30,20,20,0.04,0.05,20,True,30,4,150,100,0.25,37,0
1291,117,12,40,20,20,0.04,0.05,20,True,30,4,150,100,0.25,9,0
1292,117,12,50,20,20,0.04,0.05,20,True,30,4,150,100,0.25,2,0
1293,117,12,60,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
1294,117,12,70,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
1295,117,12,80,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
1296,117,12,90,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
1297,117,12,100,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
1298,118,13,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
1299,118,13,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,101,18
1300,118,13,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,50,11
1301,118,13,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,21,12
1302,118,13,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,5,15
1303,118,13,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,18
1304,118,13,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,15
1305,118,13,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,21
1306,118,13,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,28
1307,118,13,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,2,28
1308,118,13,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,24
1309,119,13,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
1310,119,13,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,44,53
1311,119,13,20,20,20,0.04,0.05,20,True,30,4,100,50,0.25,30,9
1312,119,13,30,20,20,0.04,0.05,20,True,30,4,100,50,0.25,14,7
1313,119,13,40,20,20,0.04,0.05,20,True,30,4,100,50,0.25,5,9
1314,119,13,50,20,20,0.04,0.05,20,True,30,4,100,50,0.25,2,11
1315,119,13,60,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,13
1316,119,13,70,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,17
1317,119,13,80,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,21
1318,119,13,90,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,28
1319,119,13,100,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,29
1320,120,13,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
1321,120,13,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,148,15
1322,120,13,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,82,5
1323,120,13,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,38,2
1324,120,13,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,2,1
1325,120,13,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,1
1326,120,13,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,1
1327,120,13,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,1
1328,120,13,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,1
1329,120,13,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,3
1330,120,13,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,4
1331,121,13,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
1332,121,13,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,111,23
1333,121,13,20,20,20,0.04,0.05,20,True,30,4,100,100,0.25,60,7
1334,121,13,30,20,20,0.04,0.05,20,True,30,4,100,100,0.25,22,2
1335,121,13,40,20,20,0.04,0.05,20,True,30,4,100,100,0.25,8,2
1336,121,13,50,20,20,0.04,0.05,20,True,30,4,100,100,0.25,1,2
1337,121,13,60,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,3
1338,121,13,70,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,3
1339,121,13,80,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,4
1340,121,13,90,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,4
1341,121,13,100,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,4
1342,122,13,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
1343,122,13,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,59,41
1344,122,13,20,20,20,0.04,0.05,20,True,30,4,150,50,0.25,45,8
1345,122,13,30,20,20,0.04,0.05,20,True,30,4,150,50,0.25,23,5
1346,122,13,40,20,20,0.04,0.05,20,True,30,4,150,50,0.25,6,9
1347,122,13,50,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,8
1348,122,13,60,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,12
1349,122,13,70,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,16
1350,122,13,80,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,21
1351,122,13,90,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,22
1352,122,13,100,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,30
1353,123,13,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
1354,123,13,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,159,24
1355,123,13,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,82,5
1356,123,13,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,21,3
1357,123,13,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,7,4
1358,123,13,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,5,4
1359,123,13,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,3,7
1360,123,13,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,1,11
1361,123,13,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,14
1362,123,13,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,18
1363,123,13,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,17
1364,124,14,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
1365,124,14,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,54,23
1366,124,14,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,33,16
1367,124,14,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,13,9
1368,124,14,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,12
1369,124,14,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,16
1370,124,14,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,18
1371,124,14,70,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,21
1372,124,14,80,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,22
1373,124,14,90,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,27
1374,124,14,100,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,32
1375,125,13,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
1376,125,13,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,165,16
1377,125,13,20,20,20,0.04,0.05,20,True,30,4,150,150,0.25,84,3
1378,125,13,30,20,20,0.04,0.05,20,True,30,4,150,150,0.25,29,3
1379,125,13,40,20,20,0.04,0.05,20,True,30,4,150,150,0.25,8,3
1380,125,13,50,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,4
1381,125,13,60,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,5
1382,125,13,70,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,11
1383,125,13,80,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,9
1384,125,13,90,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,17
1385,125,13,100,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,21
1386,126,14,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
1387,126,14,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,154,16
1388,126,14,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,79,4
1389,126,14,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,25,2
1390,126,14,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,1,4
1391,126,14,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,1,4
1392,126,14,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,6
1393,126,14,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,8
1394,126,14,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,12
1395,126,14,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,22
1396,126,14,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,22
1397,127,13,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
1398,127,13,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,121,33
1399,127,13,20,20,20,0.04,0.05,20,True,30,4,150,100,0.25,80,4
1400,127,13,30,20,20,0.04,0.05,20,True,30,4,150,100,0.25,25,0
1401,127,13,40,20,20,0.04,0.05,20,True,30,4,150,100,0.25,5,0
1402,127,13,50,20,20,0.04,0.05,20,True,30,4,150,100,0.25,1,0
1403,127,13,60,20,20,0.04,0.05,20,True,30,4,150,100,0.25,1,0
1404,127,13,70,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
1405,127,13,80,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,0
